ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link,Updated_2,Updated_3,Updated_4,Updated_5,Updated_6,Updated_7,Updated_8
4224,Columnist - The Scots Magazine,,2020-01-09,2024-03-16,,Employment and earnings,4772,Kenny MacAskill,Columnist,,,False,The Scots Magazine,False,False,,"DC Thompson & Co Ltd, 1 Albert Square, Dundee DD1 1DD",,https://interests-api.parliament.uk/api/v1/Interests/4224,,,,,,,
4245,Contributing to a show - Hat Trick Productions Ltd,,2023-12-15,2024-03-16,,Employment and earnings,4737,Dehenna Davison,Contributing to a show,,,False,Hat Trick Productions Ltd,False,False,,"33 Oval Road, London NW1 7EA",,https://interests-api.parliament.uk/api/v1/Interests/4245,,,,,,,
4003,Speaking engagement - Tamedia Finanz und Wirtschaft AG,,2023-06-07,2024-03-16,,Employment and earnings,4134,Kwasi Kwarteng,Speaking engagement,,,False,Tamedia Finanz und Wirtschaft AG,False,False,,"CA80387/SC105, Zentraler Rechnungseingag, Postfach, 8021 Zurich",,https://interests-api.parliament.uk/api/v1/Interests/4003,,,,,,,
4057,Political consultancy/advice - Reclaim the Media Limited,,2023-08-21,2024-03-16,,Employment and earnings,4133,Andrew Bridgen,Political consultancy/advice,,,False,Reclaim the Media Limited,False,False,trading as the Bad Law Project,"32 St James’s Street, London SW1A 1HD",,https://interests-api.parliament.uk/api/v1/Interests/4057,,,,,,,
4126,Attending a caucus,,,2024-03-16,,Employment and earnings,1489,Dawn Butler,Attending a caucus,,,False,Each One Teach One,False,False,education and empowerment organisation,"Togostraße 76, 13351 Berlin, Germany",,https://interests-api.parliament.uk/api/v1/Interests/4126,,,,,,,
4195,Solicitor - William Cash & Co,,2023-10-27,2024-03-16,,Employment and earnings,288,Sir William Cash,Solicitor,,,False,William Cash & Co,False,False,,"The Tithe Barn, Upton Cressett, nr Bridgnorth, WV16 6UH",,https://interests-api.parliament.uk/api/v1/Interests/4195,,,,,,,
4045,Councillor,,,2024-03-16,,Employment and earnings,4979,Andrew Western,Councillor,,,False,Trafford Council,False,False,,"Talbot Road, Stretford M32 0TH",,https://interests-api.parliament.uk/api/v1/Interests/4045,,,,,,,
4051,Consultant on regulation and public policy - The National Pawnbroking Association,,2023-03-16,2024-03-16,,Employment and earnings,1565,Sir Philip Davies,Consultant on regulation and public policy,2023-02-20,,False,The National Pawnbroking Association,False,False,,"2nd Floor, 289 Green Lanes, Palmers Green, London N13 4XS",,https://interests-api.parliament.uk/api/v1/Interests/4051,,,,,,,
4053,Independent Non-Executive Director - British Racing’s Horse Welfare Board,,2019-04-29,2024-03-16,,Employment and earnings,3950,Dame Tracey Crouch,Independent Non-Executive Director,,,False,British Racing’s Horse Welfare Board,False,True,,"British Horseracing Authority, 75 High Holborn, London WC1V 6LX.",True,https://interests-api.parliament.uk/api/v1/Interests/4053,,,,,,,
4196,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,,2024-03-16,,Employment and earnings,373,David Davis,"Member of the Advisory Board of THI Holdings GmbH, Eberhardstrasse 65, 70173 Stuttgart",,,False,THI Investments UK Ltd,False,False,an investment company,"17 Grosvenor Street, London W1K 4QG",True,https://interests-api.parliament.uk/api/v1/Interests/4196,,,,,,,
4205,Writing an article,,,2024-03-16,,Employment and earnings,373,David Davis,Writing an article,,,False,ANMFS LTD (Mail Group),False,False,,"Northcliffe House, 2 Derry Street, Kensington, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/4205,,,,,,,
4239,Senior Public Affairs Adviser,,,2024-03-16,,Employment and earnings,4993,Keir Mather,Senior Public Affairs Adviser,,,False,Confederation of British Industry,False,False,,"78 Cannon Street, London EC4N 6HN",,https://interests-api.parliament.uk/api/v1/Interests/4239,,,,,,,
3935,Coronation coverage,,,2024-03-16,,Employment and earnings,206,Mr David Lammy,Coronation coverage,,,False,BBC,False,False,,"2nd floor, Zone C, 1 Television Centre, 101 Wood Lane, London W12 7FA",,https://interests-api.parliament.uk/api/v1/Interests/3935,,,,,,,
3963,Appearances on GB News - GB News Limited,,2023-05-31,2024-03-16,,Employment and earnings,4490,Dame Andrea Jenkyns,Appearances on GB News,,,False,GB News Limited,False,False,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/3963,,,,,,,
3974,Writing an article - Associated Newspapers Ltd,,2024-01-25,2024-03-16,,Employment and earnings,1502,Mr David Jones,Writing an article,,,False,Associated Newspapers Ltd,False,False,,"Northcliffe House, 2 Derry Street, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/3974,,,,,,,
4015,Writing an article - Energy Voice,,2024-02-08,2024-03-16,,Employment and earnings,4134,Kwasi Kwarteng,Writing an article,,,False,Energy Voice,False,False,,"5th Floor, Marischal Square, Aberdeen AB10 1BL",,https://interests-api.parliament.uk/api/v1/Interests/4015,,,,,,,
4033,Non-executive director,,,2024-03-16,,Employment and earnings,4739,Jerome Mayhew,Non-executive director,,,False,Walsingham Estate Management Ltd,False,False,property and land maintenance and development,"Estate Office, 10 Common Place, Walsingham, NR22 6BP",,https://interests-api.parliament.uk/api/v1/Interests/4033,,,,,,,
4233,Columnist - JPI Media,,2020-01-09,2024-03-16,,Employment and earnings,4772,Kenny MacAskill,Columnist,,,False,JPI Media,False,False,owner of The Scotsman,"Orchard Brae House, 30 Queensferry Road, Edinburgh EN4 2HS",,https://interests-api.parliament.uk/api/v1/Interests/4233,,,,,,,
4178,Presenter/Contributor on GB News,,,2024-03-16,,Employment and earnings,4743,Lee Anderson,Presenter/Contributor on GB News,,,False,GB News Limited,False,False,,"Riverbank House, 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/4178,,,,,,,
3970,"Writing articles - Reach plc, via Reach Shared Services Ltd",,2023-05-31,2024-03-16,,Employment and earnings,1502,Mr David Jones,Writing articles,,,False,"Reach plc, via Reach Shared Services Ltd",False,False,,"3rd Floor, 5 St Paul's Square, Liverpool L3 9SL",,https://interests-api.parliament.uk/api/v1/Interests/3970,,,,,,,
4001,Book review - The Spectator,,2023-05-16,2024-03-16,,Employment and earnings,4134,Kwasi Kwarteng,Book review,,,False,The Spectator,False,False,,"22 Old Queen Street, London SW1H 9HP",,https://interests-api.parliament.uk/api/v1/Interests/4001,,,,,,,
4010,Speaking engagement - Renewable UK,,2024-01-04,2024-03-16,,Employment and earnings,4134,Kwasi Kwarteng,Speaking engagement,,,False,Renewable UK,False,False,renewable energy trade association,"The Conduit, 6 Langley Street, London WC2H 9JA",,https://interests-api.parliament.uk/api/v1/Interests/4010,,,,,,,
4026,Preparing and delivering training and development session,,,2024-03-16,,Employment and earnings,4938,Paulette Hamilton,Preparing and delivering training and development session,,,False,King’s Fund,False,False,,"Cavendish Square, London W1G OAN",,https://interests-api.parliament.uk/api/v1/Interests/4026,,,,,,,
4105,Legal briefing,,,2024-03-16,,Employment and earnings,4106,Sir Robert Buckland,Legal briefing,,,False,Norton Rose Fulbright Solicitors,False,False,,"3 More London Place, London SE1 2AQ",,https://interests-api.parliament.uk/api/v1/Interests/4105,,,,,,,
4200,Chairman of the Supervisory Board,,,2024-03-16,,Employment and earnings,373,David Davis,Chairman of the Supervisory Board,,,False,Kohlgartenstrasse,False,False,a German real estate company,"15 Verwaltungs AG, Bahnhofstrasse 8a, 15806 Zossen, Germany",True,https://interests-api.parliament.uk/api/v1/Interests/4200,,,,,,,
3636,Doctor,,,2024-03-16,,Employment and earnings,4573,Dr Rosena Allin-Khan,Doctor,,,False,St George's Hospital NHS Trust,False,False,,"Blackshaw Road, London SW17 0QT",,https://interests-api.parliament.uk/api/v1/Interests/3636,,,,,,,
3946,Guest appearances - GB News Limited,,2023-07-17,2024-03-16,,Employment and earnings,4498,Mr Ranil Jayawardena,Guest appearances,,,False,GB News Limited,False,False,,"Riverbank House, 2 Swan Lane, London, EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/3946,,,,,,,
4217,Advisory Director - Investcorp Securities Ltd,,2020-01-09,2024-03-16,2022-07-18,Employment and earnings,3912,Richard Fuller,Advisory Director,,,False,Investcorp Securities Ltd,False,True,a venture capital company,"48 Grosvenor St, London W1K 3HW",False,https://interests-api.parliament.uk/api/v1/Interests/4217,2023-04-14,,,,,,
3999,Guest appearances - Talk TV,,2023-05-04,2024-03-16,,Employment and earnings,4134,Kwasi Kwarteng,Guest appearances,,,False,Talk TV,False,False,,"The News Building, 1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3999,,,,,,,
4008,Writing an article - Daily Telegraph,,2023-12-20,2024-03-16,,Employment and earnings,4134,Kwasi Kwarteng,Writing an article,,,False,Daily Telegraph,False,False,,"111 Buckingham Palace Road, London SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/4008,,,,,,,
4029,Preparing and delivering training and development sessions,,,2024-03-16,,Employment and earnings,4938,Paulette Hamilton,Preparing and delivering training and development sessions,,,False,Centaura Ltd,False,False,,"18 River Street, Lancaster LA1 1AD",,https://interests-api.parliament.uk/api/v1/Interests/4029,,,,,,,
4055,Adviser - Elite Partners Capital Pte Ltd,,2021-06-11,2024-03-16,,Employment and earnings,4086,Alun Cairns,Adviser,,,False,Elite Partners Capital Pte Ltd,False,False,global property investment firm,"8 Temasek Boulevard, Suntec Tower 3 #37-02, Singapore S038988",True,https://interests-api.parliament.uk/api/v1/Interests/4055,,,,,,,
4065,Speaking engagement - PPPromo,,2023-08-30,2024-03-16,,Employment and earnings,4133,Andrew Bridgen,Speaking engagement,,,False,PPPromo,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/4065,,,,,,,
4031,Adviser on Safer Gambling and Sport,,,2024-03-16,,Employment and earnings,253,Mr Laurence Robertson,Adviser on Safer Gambling and Sport,,,False,The Betting and Gaming Council,False,False,,"1 Bedford Row, London WC1R 4BU",,https://interests-api.parliament.uk/api/v1/Interests/4031,,,,,,,
4039,Non-Executive Director - Law Abroad Ltd,,2020-12-16,2024-03-16,,Employment and earnings,1528,Sir Mike Penning,Non-Executive Director,2020-12-01,,False,Law Abroad Ltd,False,True,a legal company operating in the UK and abroad,"79 Marlowes, Hemel Hempstead HP1 1LF.",,https://interests-api.parliament.uk/api/v1/Interests/4039,,,,,,,
3938,Speaking engagements,,,2024-03-16,2021-04-15,Employment and earnings,206,Mr David Lammy,Speaking engagements,,,False,The Speaking Office,False,False,,"Unit 31 Highbury Studios, 10 Hornsey Street, London N7 8EL",,https://interests-api.parliament.uk/api/v1/Interests/3938,,,,,,,
4017,Sitting on hearings as an Independent Lay Manager - Birmingham and Solihull Mental Health Trust,,2022-03-21,2024-03-16,2023-10-05,Employment and earnings,4938,Paulette Hamilton,Sitting on hearings as an Independent Lay Manager,,,False,Birmingham and Solihull Mental Health Trust,False,False,,"Unit 1 B1, 50 Summer Hill Road, Birmingham B1 3RB",,https://interests-api.parliament.uk/api/v1/Interests/4017,,,,,,,
4270,Senior Adviser - Ringshall Limited,,2023-05-22,2024-03-16,2024-04-18,Employment and earnings,4498,Mr Ranil Jayawardena,Senior Adviser,,,False,Ringshall Limited,False,False,a business support and holding company,"c/o The Office of Ranil Jayawardena, The Bury, Odiham, Hampshire, RG29 1NB",True,https://interests-api.parliament.uk/api/v1/Interests/4270,,,,,,,
5236,Locum Pharmacist for Tesco - Tesco,,2021-06-07,2024-03-15,2024-05-16,Employment and earnings,4779,Taiwo Owatemi,Locum Pharmacist for Tesco,2021-06-05,2021-06-06,True,Tesco,False,False,,"Shire Park, Kestrel Way, Welwyn Garden City AL7 1GA",,https://interests-api.parliament.uk/api/v1/Interests/5236,,,,,,,
5235,Ongoing service in the Territorial Army - Army Pay Office,,2015-05-01,2024-03-15,,Employment and earnings,1487,Mr Tobias Ellwood,Ongoing service in the Territorial Army,,,False,Army Pay Office,False,False,,"65 Brown St, Glasgow G2 8EX",,https://interests-api.parliament.uk/api/v1/Interests/5235,,,,,,,
3718,Writing articles - Reach Shared Services Ltd,,2023-11-17,2024-03-13,,Employment and earnings,223,Sir Liam Fox,Writing articles,,,False,Reach Shared Services Ltd,False,False,,"Third Floor, 5 St Paul's Square, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/3718,,,,,,,
3739,Appearing on Patrick Christys Tonight and other programmes - GB News Limited,,2024-02-07,2024-03-13,,Employment and earnings,4814,Jonathan Gullis,Appearing on Patrick Christys Tonight and other programmes,,,False,GB News Limited,False,False,,"c/o Brown Rudnick LLP, Riverbank House, 2 Swan Lane, London EC4R 3TT",,https://interests-api.parliament.uk/api/v1/Interests/3739,,,,,,,
3677,Writing articles - Associated Newspapers Ltd (ANMFS Ltd),,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,Associated Newspapers Ltd (ANMFS Ltd),False,False,,"Northcliffe House, 2 Derry Street, London W8 5TT",,https://interests-api.parliament.uk/api/v1/Interests/3677,,,,,,,
3764,Speaking engagement,,,2024-03-13,,Employment and earnings,4480,Carolyn Harris,Speaking engagement,,,False,LNRS Data Services Ltd,False,False,business information data and marketing solutions provider,"Quadrant House, The Quadrant, Sutton SM2 5AS",,https://interests-api.parliament.uk/api/v1/Interests/3764,,,,,,,
3723,Presenting radio shows on LBC - Independent Talent Group,,,2024-03-13,,Employment and earnings,206,Mr David Lammy,Presenting radio shows on LBC,,,False,Independent Talent Group,False,False,,"40 Whitfield Street, Bloomsbury, London W1T 2RH",,https://interests-api.parliament.uk/api/v1/Interests/3723,,,,,,,
3746,Advice and consultancy services - Clark Willis LLP,,2020-07-09,2024-03-13,,Employment and earnings,4754,Peter Gibson,Advice and consultancy services,,,False,Clark Willis LLP,False,False,Law Firm,"105 Bondgate, Darlington DL3 7LB",,https://interests-api.parliament.uk/api/v1/Interests/3746,,,,,,,
3671,Writing articles,,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,News UK and Ireland,False,False,,"1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3671,,,,,,,
3711,Writing an article - News UK & Ireland Ltd,,2023-07-26,2024-03-13,,Employment and earnings,1559,Sir James Duddridge,Writing an article,,,False,News UK & Ireland Ltd,False,False,,"PO Box 151, Peterborough PE7 8YT",,https://interests-api.parliament.uk/api/v1/Interests/3711,,,,,,,
3713,Writing an article - Reach Shared Services Ltd,,2023-08-07,2024-03-13,,Employment and earnings,1559,Sir James Duddridge,Writing an article,,,False,Reach Shared Services Ltd,False,False,,"1st Floor, 5 St Paul's Square, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/3713,,,,,,,
3744,Speaking engagement - Conservative Friends of Israel,,2023-11-14,2024-03-13,,Employment and earnings,3985,Robert Halfon,Speaking engagement,,,False,Conservative Friends of Israel,False,False,,"16 Great Queen Street, London WC2B 5AH",,https://interests-api.parliament.uk/api/v1/Interests/3744,,,,,,,
3715,Writing a book - David Luxton Associates Ltd,,,2024-03-13,,Employment and earnings,4040,Chris Evans,Writing a book,,,False,David Luxton Associates Ltd,False,False,,"23 Hillcourt Avenue, London N12 8EY",,https://interests-api.parliament.uk/api/v1/Interests/3715,,,,,,,
3694,Writing articles - Reach Shared Services Ltd,,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,Reach Shared Services Ltd,False,False,,"3rd Floor, 5 St Paul’s Square, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/3694,,,,,,,
3721,Writing a book,,,2024-03-13,,Employment and earnings,1444,Mr Mark Francois,Writing a book,,,False,Kindle Direct Publishing (KDP) Amazon.com Inc,False,False,,"410 Terry Avenue, North Seattle, Washington 98109, USA",,https://interests-api.parliament.uk/api/v1/Interests/3721,,,,,,,
3758,Being a panellist on a news bulletin.,,,2024-03-13,,Employment and earnings,4480,Carolyn Harris,Being a panellist on a news bulletin.,,,False,Talk TV,False,False,,"PO Box 151, Peterborough PE7 8YT",,https://interests-api.parliament.uk/api/v1/Interests/3758,,,,,,,
3663,Delivering a speech - University of Notre Dame (USA),,2023-11-07,2024-03-13,,Employment and earnings,3958,Fiona Bruce,Delivering a speech,,,False,University of Notre Dame (USA),False,False,,"One Bartholomew Close, London EC1A 7BL",,https://interests-api.parliament.uk/api/v1/Interests/3663,,,,,,,
3706,Speaking engagements - TEXEM,,2023-05-26,2024-03-13,,Employment and earnings,1559,Sir James Duddridge,Speaking engagements,,,False,TEXEM,False,False,"consultants and executive development, specialising in Africa","2nd Floor, Berkeley Square House, London W1J 6BD",,https://interests-api.parliament.uk/api/v1/Interests/3706,,,,,,,
3704,Writing an article - UnHerd,,,2024-03-13,,Employment and earnings,4616,Rosie Duffield,Writing an article,,,False,UnHerd,False,False,,"6 Old Queen Street, London SW1H 9HP",,https://interests-api.parliament.uk/api/v1/Interests/3704,,,,,,,
3680,Writing articles - Daily Telegraph and Sunday Telegraph,,,2024-03-13,,Employment and earnings,152,Sir Iain Duncan Smith,Writing articles,,,False,Daily Telegraph and Sunday Telegraph,False,False,,"111 Buckingham Palace Rd, London SW1W 0DT",,https://interests-api.parliament.uk/api/v1/Interests/3680,,,,,,,
3728,Appearing on First Edition and other programmes - TalkTV,,2023-07-03,2024-03-13,,Employment and earnings,4814,Jonathan Gullis,Appearing on First Edition and other programmes,,,False,TalkTV,False,False,,"News UK, 1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3728,,,,,,,
3725,Participation in a current affairs programme - Sean Murray TV,,2023-09-07,2024-03-13,,Employment and earnings,1416,Michelle Gildernew,Participation in a current affairs programme,,,False,Sean Murray TV,False,False,media production company,"5 Conway St, Conway Mill, Belfast BT13 2DE",,https://interests-api.parliament.uk/api/v1/Interests/3725,,,,,,,
3661,Solicitor's practice - Fiona Bruce and Co LLP,,2023-08-15,2024-03-13,,Employment and earnings,3958,Fiona Bruce,Solicitor's practice,,,False,Fiona Bruce and Co LLP,False,False,,"Justice House, 3 Grappenhall Rd, Stockton Heath, Warrington WA4 2AH",,https://interests-api.parliament.uk/api/v1/Interests/3661,,,,,,,
3484,Writing articles,,,2024-03-10,,Employment and earnings,4529,Lord Mackinlay of Richborough,Writing articles,,,False,Reach PLC,False,False,,"5 St Paul's Square, 1st Floor, Liverpool L3 9SJ",,https://interests-api.parliament.uk/api/v1/Interests/3484,,,,,,,
3452,Regular panellist - Talk TV,,2022-06-06,2024-03-10,,Employment and earnings,4639,Bim Afolami,Regular panellist,2022-04-28,,False,Talk TV,False,False,,"1 London Bridge Street, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3452,,,,,,,
3460,Regular panellist and host for Talk TV - News UK,,2022-06-16,2024-03-10,,Employment and earnings,4060,Sir Jake Berry,Regular panellist and host for Talk TV,2022-05-23,,False,News UK,False,False,,"1 London Bridge Place, London SE1 9GF",,https://interests-api.parliament.uk/api/v1/Interests/3460,,,,,,,
4957,NHS Consultant Psychiatrist - Norfolk and Suffolk NHS Foundation Trust,,2024-02-13,2024-02-18,,Employment and earnings,3932,Dr Dan Poulter,NHS Consultant Psychiatrist,2024-02-12,,False,Norfolk and Suffolk NHS Foundation Trust,False,False,,"Hellesdon Hospital, Drayton High Road, Norwich Norfolk NR6 5BE",,https://interests-api.parliament.uk/api/v1/Interests/4957,,,,,,,
4873,Giving a speech - Fundacja Polska Wielki Projekt,,2023-10-30,2023-10-30,,Employment and earnings,1566,Daniel Kawczynski,Giving a speech,,,False,Fundacja Polska Wielki Projekt,False,False,,"ul. Wilcza 31/9A, 00-544 Warszawa",,https://interests-api.parliament.uk/api/v1/Interests/4873,,,,,,,
4893,Farming and administrative duties,,,2023-03-26,,Employment and earnings,4857,Carla Lockhart,Farming and administrative duties,,,False,Carla Lockhart and Rodney Condell,False,False,,"5 Morrow Park, Clabby, BT75 0LT",,https://interests-api.parliament.uk/api/v1/Interests/4893,,,,,,,
4878,Director - Woodlands Schools Ltd,,2023-02-21,2023-03-26,,Employment and earnings,4009,Sir Brandon Lewis,Director,2023-01-27,,False,Woodlands Schools Ltd,False,True,,"428 Rayleigh Road, Hutton, Brentwood CM13 1SD",True,https://interests-api.parliament.uk/api/v1/Interests/4878,,,,,,,
4593,Chair Investment Committee of Baron and Grant Investment Management Limited - Baron and Grant Investment Management Limited,,2020-11-08,2023-03-20,2021-06-07,Employment and earnings,1390,Mr John Baron,Chair Investment Committee of Baron and Grant Investment Management Limited,2021-01-01,,False,Baron and Grant Investment Management Limited,False,False,a fund management company,"66 Lincoln’s Inn Fields, London WC2A 3LH",,https://interests-api.parliament.uk/api/v1/Interests/4593,,,,,,,
4583,Partner - Warre Constable LLP,,2023-01-26,2023-03-20,2023-03-08,Employment and earnings,4639,Bim Afolami,Partner,2023-01-16,,False,Warre Constable LLP,False,False,"A family business providing professional advice with respect to property management, mediation services and legal and financial matters.","The Barn, Lamport Manor, Old Road, Lamport NN6 9HF",,https://interests-api.parliament.uk/api/v1/Interests/4583,2023-05-02,,,,,,
4954,Non-executive Director - Myogenes,,,2023-03-18,,Employment and earnings,3932,Dr Dan Poulter,Non-executive Director,2023-06-01,,False,Myogenes,False,True,a genetic testing company with specialist expertise in mental health and psychiatric pharmacogenetics testing.,"The Kinetic Business Centre, Theobald St, Borehamwood, Hertfordshire WD6 4PJ",,https://interests-api.parliament.uk/api/v1/Interests/4954,,,,,,,
4211,"NHS GP work at Panton Surgery Halkyn Rd, Holywell CH8 7TZ - Betsi Cadwaladr University Health Board",,2023-11-09,2023-03-18,,Employment and earnings,4476,Dr James Davies,"NHS GP work at Panton Surgery Halkyn Rd, Holywell CH8 7TZ",,,False,Betsi Cadwaladr University Health Board,False,False,,"Panton Surgery Halkyn Rd, Holywell CH8 7TZ",,https://interests-api.parliament.uk/api/v1/Interests/4211,,,,,,,
4860,Commissioner of the Key Worker Homes Fund - Skyroom London Ltd,,,2021-03-26,,Employment and earnings,4803,Paul Holmes,Commissioner of the Key Worker Homes Fund,2021-07-01,2024-04-25,True,Skyroom London Ltd,False,False,,"25 Moorgate, London EC2R 6AY",,https://interests-api.parliament.uk/api/v1/Interests/4860,,,,,,,
