mnis_id,name,party,constituency,adhoc_earnings,adhoc_hours,ongoing_earnings,ongoing_hours,total_earnings,total_hours,summary
5245,Chris Murray,Labour,Edinburgh East and Musselburgh,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3966,Ian Murray,Labour,Edinburgh South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4797,James Murray,Labour (Co-op),Ealing North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4638,Mr Tanmanjeet Singh Dhesi,Labour,Slough,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4371,Brendan O'Hara,Scottish National Party,"Argyll, Bute and South Lochaber",0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1409,Mr Gregory Campbell,Democratic Unionist Party,East Londonderry,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5058,Juliet Campbell,Labour,Broxtowe,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5124,Markus Campbell-Savours,Labour,Penrith and Solway,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4521,Liz Saville Roberts,Plaid Cymru,Dwyfor Meirionnydd,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3924,Yasmin Qureshi,Labour,Bolton South and Walkden,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5064,Steve Race,Labour,Exeter,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5068,Shivani Raja,Conservative,Leicester East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5320,Adrian Ramsay,Green Party,Waveney Valley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4777,Sarah Owen,Labour,Luton North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5270,Darren Paffey,Labour,Southampton Itchen,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4066,Priti Patel,Conservative,Witham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4368,Neil Coyle,Labour,Bermondsey and Old Southwark,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5075,Deirdre Costigan,Labour,Ealing Southall,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1579,Mary Creagh,Labour,Coventry East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5246,Torcuil Crichton,Labour,Na h-Eileanan an Iar,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5261,Pat Cullen,Sinn Féin,Fermanagh and South Tyrone,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4822,Feryal Clark,Labour,Enfield North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4850,Gareth Davies,Conservative,Grantham and Bourne,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4513,Mims Davies,Conservative,East Grinstead and Uckfield,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5317,Paul Davies,Labour,Colne Valley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4849,Alex Davies-Jones,Labour,Pontypridd,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4769,Daisy Cooper,Liberal Democrat,St Albans,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5358,John Cooper,Conservative,Dumfries and Galloway,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
185,Jeremy Corbyn,Independent,Islington North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4439,Alberto Costa,Conservative,South Leicestershire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5056,Jen Craft,Labour,Thurrock,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4030,Karl Turner,Independent,Kingston upon Hull East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
429,Derek Twigg,Labour,Widnes and Halewood,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4618,Liz Twist,Labour,Blaydon and Consett,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5289,Harpreet Uppal,Labour,Huddersfield,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
632,Mr Douglas Alexander,Labour (Co-op),Lothian East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5098,Dr Marie Tidball,Labour,Penistone and Stocksbridge,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4697,Órfhlaith Begley,Sinn Féin,West Tyrone,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4790,Apsana Begum,Labour,Poplar and Limehouse,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
413,Hilary Benn,Labour,Leeds South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5314,Siân Berry,Green Party,Brighton Pavilion,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4444,Karin Smyth,Labour,Bristol South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4818,Saqib Bhatti,Conservative,Meriden and Solihull East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5211,James Asser,Labour,West Ham and Beckton,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4399,Victoria Atkins,Conservative,Louth and Horncastle,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5143,Catherine Atkinson,Labour,Derby North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5028,Lewis Atkinson,Labour,Sunderland Central,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5086,Josh Babarinde,Liberal Democrat,Eastbourne,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
163,Sir Stephen Timms,Labour,East Ham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5202,Jessica Toale,Labour,Bournemouth West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5282,Dan Tomlinson,Labour,Chipping Barnet,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
410,Jon Trickett,Labour,Normanton and Hemsworth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5121,Henry Tufnell,Labour,Mid and South Pembrokeshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
394,Mr Clive Betts,Labour,Sheffield South East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4362,Edward Argar,Conservative,Melton and Syston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5212,Dr Scott Arthur,Labour,Edinburgh South West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5156,Jess Asato,Labour,Lowestoft,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4776,Munira Wilson,Liberal Democrat,Twickenham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1593,Sammy Wilson,Democratic Unionist Party,East Antrim,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5221,Steve Witherden,Labour,Montgomeryshire and Glyndŵr,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4384,Mike Wood,Conservative,Kingswinford and South Staffordshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4527,Helen Whately,Conservative,Faversham and Mid Kent,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5260,Katie White,Labour,Leeds North West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
39,Sir John Whittingdale,Conservative,Maldon,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4869,Nadia Whittome,Labour,Nottingham East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4038,Heidi Alexander,Labour,Swindon South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5055,Max Wilkinson,Liberal Democrat,Cheltenham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4212,Debbie Abrahams,Labour,Oldham East and Saddleworth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5120,Shockat Adam,Independent,Leicester South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4138,Rushanara Ali,Labour,Bethnal Green and Stepney,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4747,Tahir Ali,Labour,Birmingham Hall Green and Moseley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5131,Jack Abbott,Labour (Co-op),Ipswich,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5356,Jim Allister,Traditional Unionist Voice,North Antrim,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5250,Gideon Amos,Liberal Democrat,Taunton and Wellington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5331,Rosie Wrighting,Labour,Kettering,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4598,Mohammad Yasin,Labour,Bedford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5140,Claire Young,Liberal Democrat,Thornbury and Yate,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4787,James Wild,Conservative,North West Norfolk,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5127,John Slinger,Labour,Rugby,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4436,Cat Smith,Labour,Lancaster and Wyre,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5218,David Smith,Labour,North Northumberland,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4778,Greg Smith,Conservative,Mid Buckinghamshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4456,Jeff Smith,Labour,Manchester Withington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4493,Richard Burgon,Labour,Leeds East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5137,Maureen Burke,Labour,Glasgow North East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5106,David Burton-Sampson,Labour,Southend West and Leigh,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4831,Ian Byrne,Labour,Liverpool West Derby,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4389,Ruth Cadbury,Labour,Brentford and Isleworth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
529,Sir Alan Campbell,Labour,Tynemouth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4786,Zarah Sultana,Your Party,Coventry South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4005,Bob Blackman,Conservative,Harrow East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4357,Kirsty Blackman,Scottish National Party,Aberdeen North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4864,Olivia Blake,Labour,Sheffield Hallam,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3928,Nick Smith,Labour,Blaenau Gwent and Rhymney,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5117,Sarah Smith,Labour,Hyndburn,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5223,Jim Dickson,Labour,Dartford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5072,Mr Andrew Snowden,Conservative,Fylde,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4658,Alex Sobel,Labour (Co-op),Leeds Central and Headingley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5096,Ian Sollom,Liberal Democrat,St Neots and Mid Cambridgeshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4785,Dr Ben Spencer,Conservative,Runnymede and Weybridge,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5352,Dr Roz Savage,Liberal Democrat,South Cotswolds,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5123,Ms Polly Billington,Labour,East Thanet,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5319,Robin Swann,Ulster Unionist Party,South Antrim,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5084,Mrs Elsie Blundell,Labour,Heywood and Middleton North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5051,Kevin Bonavia,Labour,Stevenage,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5236,Jade Botterill,Labour,Ossett and Denby Dale,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4601,Andrew Bowie,Conservative,West Aberdeenshire and Kincardine,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5152,Sureena Brackenridge,Labour,Wolverhampton North East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4828,Paula Barker,Labour,Liverpool Wavertree,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5315,Lee Barron,Labour,Corby and East Northamptonshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5063,Johanna Baxter,Labour,Paisley and Renfrewshire South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5339,Danny Beales,Labour,Uxbridge and South Ruislip,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
55,Sir Desmond Swayne,Conservative,New Forest West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
449,Graham Stringer,Labour,Blackley and Middleton South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5093,Alison Taylor,Labour,Paisley and Renfrewshire North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5348,David Taylor,Labour,Hemel Hempstead,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5354,Cameron Thomas,Liberal Democrat,Tewkesbury,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5303,Patrick Spencer,Independent,Central Suffolk and North Ipswich,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5110,Euan Stainbank,Labour,Falkirk,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4425,Jo Stevens,Labour,Cardiff East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4612,Jamie Stone,Liberal Democrat,"Caithness, Sutherland and Easter Ross",0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5035,Will Stone,Labour,Swindon North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5000,Alistair Strathern,Labour,Hitchin,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5080,Alan Strickland,Labour,Newton Aycliffe and Spennymoor,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3935,Sir Mel Stride,Conservative,Central Devon,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1383,Sir Mark Tami,Labour,Alyn and Deeside,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4824,Kim Johnson,Labour,Liverpool Riverside,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5207,Clive Jones,Liberal Democrat,Wokingham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4621,Darren Jones,Labour,Bristol North West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4501,Gerald Jones,Labour,Merthyr Tydfil and Aberdare,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4716,Ruth Jones,Labour,Newport West and Islwyn,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4631,Sarah Jones,Labour,Croydon West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5332,Lincoln Jopp,Conservative,Spelthorne,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4873,Rachel Hopkins,Labour,Luton South and South Bedfordshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
467,Sir Lindsay Hoyle,Speaker,Chorley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4407,Nigel Huddleston,Conservative,Droitwich and Evesham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5113,Claire Hughes,Labour,Bangor Aberconwy,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4736,Dave Doogan,Scottish National Party,Angus and Perthshire Glens,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5205,Ben Goldsborough,Labour,South Norfolk,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5032,Tom Gordon,Liberal Democrat,Harrogate and Knaresborough,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5036,Jodie Gosling,Labour,Nuneaton,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4018,Helen Grant,Conservative,Maidstone and Malling,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4918,Sarah Green,Liberal Democrat,Chesham and Amersham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4029,Lilian Greenwood,Labour,Nottingham South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4932,Mr Louie French,Conservative,Old Bexley and Sidcup,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4637,Mr James Frith,Labour,Bury North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4571,Gill Furniss,Labour,Sheffield Brightside and Hillsborough,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
87,Sir Roger Gale,Conservative,Herne Bay and Sandwich,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4511,Dr Rupa Huq,Labour,Ealing Central and Acton,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5052,Patrick Hurley,Labour,Southport,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5292,Dáire Hughes,Sinn Féin,Newry and Armagh,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4608,John Lamont,Conservative,"Berwickshire, Roxburgh and Selkirk",0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4139,Ian Lavery,Labour,Blyth and Ashington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4403,Chris Law,Scottish National Party,Dundee Central,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4923,Kim Leadbeater,Labour,Spen Valley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
345,Sir Edward Leigh,Conservative,Gainsborough,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5059,Gurinder Singh Josan,Labour,Smethwick,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5230,Warinder Juss,Labour,Wolverhampton West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4316,Mike Kane,Labour,Wythenshawe and Sale East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5334,Dr Allison Gardner,Labour,Stoke-on-Trent South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5353,Anna Gelderd,Labour,South East Cornwall,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5185,Alan Gemmell,Labour,Central Ayrshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1533,Dame Diana Johnson,Labour,Kingston upon Hull North and Cottingham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4735,Stephen Flynn,Scottish National Party,Aberdeen South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5029,Emma Foody,Labour (Co-op),Cramlington and Killingworth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5291,Catherine Fookes,Labour,Monmouthshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4942,Richard Foord,Liberal Democrat,Honiton and Sidmouth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4026,Liz Kendall,Labour,Leicester West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4671,Afzal Khan,Labour,Manchester Rusholme,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4359,Stephen Kinnock,Labour,Aberafan Maesteg,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5279,Jayne Kirkham,Labour (Co-op),Truro and Falmouth,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5011,Gen Kitchen,Labour,Wellingborough and Rushden,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4858,Danny Kruger,Reform UK,East Wiltshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4243,Dan Jarvis,Labour,Barnsley North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5168,Adam Jogee,Labour,Newcastle-under-Lyme,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4460,Ms Nusrat Ghani,Conservative,Sussex Weald,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4126,Mary Glindon,Labour,Newcastle upon Tyne East and Wallsend,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4788,Fleur Anderson,Labour,Putney,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4742,Stuart Anderson,Conservative,South Shropshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4032,Stuart Andrew,Conservative,Daventry,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4382,Daniel Zeichner,Labour,Cambridge,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5092,David Baines,Labour,St Helens North,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5173,Alex Baker,Labour,Aldershot,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5238,Alex Ballinger,Labour,Halesowen,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5071,Paul Waugh,Labour (Co-op),Rochdale,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5025,Chris Webb,Labour,Blackpool South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4979,Andrew Western,Labour,Stretford and Urmston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4394,Imran Hussain,Labour,Bradford East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4076,Valerie Vaz,Labour,Walsall and Bloxwich,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3957,Martin Vickers,Conservative,Brigg and Immingham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4844,Matt Vickers,Conservative,Stockton West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5237,Chris Vince,Labour (Co-op),Harlow,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5216,Caroline Voaden,Liberal Democrat,South Devon,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4871,Christian Wakeford,Labour,Bury South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5174,Fred Thomas,Labour,Plymouth Moor View,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5112,Luke Akehurst,Labour,North Durham,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5054,Mr Calvin Bailey,Labour,Leyton and Wanstead,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4597,Mrs Kemi Badenoch,Conservative,North West Essex,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4623,Tonia Antoniazzi,Labour,Gower,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
177,Gareth Thomas,Labour (Co-op),Harrow West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4617,Matt Western,Labour,Warwick and Leamington,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5290,Leigh Ingham,Labour,Stafford,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5178,Sally Jameson,Labour (Co-op),Doncaster Central,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4634,Christine Jardine,Liberal Democrat,Edinburgh West,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5306,Claire Hazelgrove,Labour,Filton and Bradley Stoke,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4636,Chris Hazzard,Sinn Féin,South Down,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
400,John Healey,Labour,Rawmarsh and Conisbrough,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
473,Sir Mark Hendrick,Labour (Co-op),Preston,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1524,Dame Meg Hillier,Labour (Co-op),Hackney South and Shoreditch,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5264,Jonathan Hinder,Labour,Pendle and Clitheroe,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3969,Damian Hinds,Conservative,East Hampshire,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4494,Simon Hoare,Conservative,North Dorset,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5181,Becky Gittins,Labour,Clwyd East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1521,Mrs Sharon Hodgson,Labour,Washington and Gateshead South,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4813,Mr Richard Holden,Conservative,Basildon and Billericay,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4803,Paul Holmes,Conservative,Hamble Valley,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
1541,Dame Nia Griffith,Labour,Llanelli,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5203,Alison Griffiths,Conservative,Bognor Regis and Littlehampton,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
415,Fabian Hamilton,Labour,Leeds North East,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4827,Claire Hanna,Social Democratic & Labour Party,Belfast South and Mid Down,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
5299,Monica Harding,Liberal Democrat,Esher and Walton,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4645,Emma Hardy,Labour,Kingston upon Hull West and Haltemprice,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
3948,Rebecca Harris,Conservative,Castle Point,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
4510,Helen Hayes,Labour,Dulwich and West Norwood,0.0,0.0,0.0,0.0,0.0,0.0,No outside employment earnings registered.
